"text","href"
"","https://medium.com/@meh2191"
"Mark Hay","https://theawl.com/@meh2191"
"The Myth of a Superhuman AI","https://backchannel.com/the-myth-of-a-superhuman-ai-59282b686c62?source=topic---8------0-----------"
"","https://medium.com/@kevin2kelly_95328"
"Kevin Kelly","https://backchannel.com/@kevin2kelly_95328"
"Superintelligence and Public Opinion","https://shift.newco.co/superintelligence-and-public-opinion-228dbedad5b9?source=topic---8------1-----------"
"","https://medium.com/@RickWebb"
"Rick Webb","https://shift.newco.co/@RickWebb"
"The one crucial skill our education system is missing","https://medium.com/world-economic-forum/the-one-crucial-skill-our-education-system-is-missing-7907c636e495?source=topic---8------2-----------"
"","https://medium.com/@weforum"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Fworld"
"History","https://medium.com/topic/history"
"Media","https://medium.com/topic/media"
"The Far Left Is Still Out Of Touch With Black Voters","https://theestablishment.co/the-far-left-is-still-out-of-touch-with-black-voters-90194cfddba6?source=topic---8------0-----------"
"","https://medium.com/@marcushjohnson"
"Next-Door Neighbors: The Human Aspect of Cuban-American Relations","https://medium.com/@DidacticDave/after-decades-of-military-commercial-and-political-conflict-it-can-be-hard-to-put-your-thumb-on-db41cc4c0a02?source=topic---8------2-----------"
"The rural and post-industrial bubble is real and dangerous in France, in the US and everywhere","https://extranewsfeed.com/the-rural-and-post-industrial-bubble-is-real-and-dangerous-in-france-in-the-us-and-everywhere-3de91573b369?source=topic---8------3-----------"
"","https://medium.com/@soufron"
"Jean-Baptiste Soufron","https://extranewsfeed.com/@soufron"
"5 Pro Tips for Talking to Kids About Climate Change (Without Freaking Them Out)","https://medium.com/rainforest-alliance/5-pro-tips-for-talking-to-kids-about-climate-change-without-freaking-them-out-94d4ae27a2b9?source=topic---8------1-----------"
"Democracy Check: Trump at 100 Days","https://medium.com/@ryanjsuto/democracy-check-trump-at-100-days-3e5a45300591?source=topic---8------4-----------"
"","https://medium.com/@ryanjsuto"
"What Is Bernie’s Strategy?","https://medium.com/@bonannyc/what-is-bernies-strategy-73afc47a1b93?source=topic---8------0-----------"
"When It Comes To Healthcare Republicans Have A Strange Definition For “Freedom”","https://medium.com/everyvote/when-it-comes-to-healthcare-republicans-have-a-strange-definition-for-freedom-ee3bfd8cac78?source=topic---8------2-----------"
"","https://medium.com/@VeryRecent1"
